,location,date,temp_max,temp_min,temp_mean,precipitation,dew_point_max,dew_point_min,dew_point_mean,max_wind_speed,visibility,sea_level_pressure
330,KSFO,2020-10-30,65,49,56.08,0.0,53,48,49.25,20,10,30.09
331,KSFO,2020-10-31,75,49,59.0,0.0,54,41,48.38,14,10,30.1
332,KSFO,2020-11-01,75,52,60.68,0.0,56,42,49.08,12,10,30.15
333,KSFO,2020-11-02,71,52,59.83,0.0,56,44,50.33,22,10,30.11
334,KSFO,2020-11-03,66,50,56.23,0.0,52,48,49.65,25,10,30.14
335,KSFO,2020-11-04,73,55,59.77,0.0,57,51,54.35,20,10,30.24
336,KSFO,2020-11-05,78,56,61.77,0.0,60,51,55.39,26,10,30.18
337,KSFO,2020-11-06,62,52,56.81,0.0,54,39,45.27,36,10,29.85
338,KSFO,2020-11-07,60,50,55.0,0.0,44,40,41.95,20,10,29.75
339,KSFO,2020-11-09,58,42,50.0,0.03,37,24,28.96,14,10,30.25
340,KSFO,2020-11-10,61,43,52.44,0.0,50,28,38.85,14,10,30.27
341,KSFO,2020-11-11,59,50,55.04,0.0,49,44,46.92,12,10,30.12
342,KSFO,2020-11-12,62,47,52.88,0.0,46,38,43.21,17,10,30.11
343,KSFO,2020-11-13,60,47,54.67,0.0,53,41,47.52,20,10,30.2
344,KSFO,2020-11-14,60,47,52.85,0.01,48,38,44.81,13,10,30.29
345,KSFO,2020-11-15,65,44,54.17,0.0,50,36,44.75,12,10,30.31
346,KSFO,2020-11-16,67,50,58.04,0.0,49,45,46.83,9,10,30.17
347,KSFO,2020-11-17,66,55,59.72,0.0,56,37,50.97,25,10,29.93
348,KSFO,2020-11-18,64,50,58.55,0.16,57,47,53.68,14,10,30.22
349,KSFO,2020-11-19,61,50,53.5,0.11,52,45,47.88,17,10,30.32
350,KSFO,2020-11-20,65,48,53.79,0.0,48,34,42.21,13,10,30.27
351,KSFO,2020-11-21,62,44,52.88,0.0,44,33,37.96,6,10,30.22
352,KSFO,2020-11-22,58,44,51.32,0.0,47,36,43.04,25,10,30.1
353,KSFO,2020-11-23,60,50,54.12,0.0,52,45,48.82,18,10,30.06
354,KSFO,2020-11-24,62,44,52.77,0.0,50,41,46.5,17,10,30.14
355,KSFO,2020-11-25,61,49,54.26,0.0,49,40,45.07,22,10,30.24
356,KSFO,2020-11-26,62,46,54.71,0.0,43,29,36.42,25,10,30.24
357,KSFO,2020-11-27,64,41,52.25,0.0,43,26,31.46,12,10,30.24
358,KSFO,2020-11-28,62,41,50.79,0.0,41,31,36.58,7,10,30.29
359,KSFO,2020-11-29,59,42,50.25,0.0,44,36,40.5,14,10,30.23
360,KSFO,2020-11-30,61,42,50.8,0.0,48,37,43.52,17,10,30.31
361,KSFO,2020-12-01,62,36,49.0,0.0,48,0,43.95,20,10,30.27
362,KSFO,2020-12-02,65,44,53.21,0.0,47,38,42.67,17,10,30.14
363,KSFO,2020-12-03,60,47,53.83,0.0,48,37,42.96,10,10,30.31
364,KSFO,2020-12-04,60,46,52.96,0.0,50,37,42.13,9,10,30.29
365,KSFO,2020-12-05,60,46,51.46,0.0,47,37,43.5,15,10,30.31
366,KSFO,2020-12-06,61,46,52.0,0.0,49,41,46.34,15,10,30.35
367,KSFO,2020-12-07,73,46,61.0,0.0,43,30,37.32,20,10,30.21
368,KSFO,2020-12-08,70,47,55.79,0.0,51,31,41.92,12,10,30.18
369,KSFO,2020-12-09,65,48,55.58,0.0,47,37,41.21,9,10,30.13
370,KSFO,2020-12-10,61,48,53.48,0.0,49,36,44.04,23,10,30.15
371,KSFO,2020-12-11,60,50,53.48,0.0,56,37,43.76,24,10,30.2
372,KSFO,2020-12-12,60,51,56.35,0.31,56,46,51.84,25,10,30.17
373,KSFO,2020-12-13,60,51,54.63,0.0,55,45,50.03,20,10,30.22
374,KSFO,2020-12-14,57,46,51.29,0.39,46,39,42.75,15,10,30.31
375,KSFO,2020-12-15,57,46,51.33,0.0,46,40,43.5,12,10,30.34
376,KSFO,2020-12-16,58,46,52.69,0.0,51,40,44.92,8,10,30.29
377,KSFO,2021-10-27,71,56,60.86,0.0,60,51,55.07,15,10,30.33
378,KSFO,2021-10-28,75,57,63.58,0.0,59,55,56.88,17,10,30.19
379,KSFO,2021-10-29,73,57,61.35,0.0,60,53,56.5,22,10,30.0
380,KSFO,2021-10-30,64,57,59.2,0.0,56,50,53.8,15,10,29.97
381,KSFO,2021-10-31,62,56,59.36,0.0,53,48,50.76,8,10,30.0
382,KSFO,2021-11-01,63,60,61.47,0.0,59,51,56.57,16,10,30.14
383,KSFO,2021-11-02,66,59,62.25,0.13,59,54,57.71,10,10,30.22
384,KSFO,2021-11-03,69,55,60.41,0.0,59,46,54.79,16,10,30.18
385,KSFO,2021-11-04,65,57,61.5,0.06,60,52,55.13,20,10,30.19
386,KSFO,2021-11-05,63,53,57.78,0.0,54,46,50.85,22,10,30.12
387,KSFO,2021-11-06,63,55,58.2,0.0,54,46,51.52,15,10,30.17
388,KSFO,2021-11-07,62,47,55.0,0.0,46,37,42.44,16,10,30.22
389,KSFO,2021-11-08,62,49,54.79,0.0,49,32,43.21,25,10,30.11
390,KSFO,2021-11-09,65,52,57.71,0.38,58,49,53.92,16,10,30.26
391,KSFO,2021-11-10,64,56,59.56,0.05,56,49,53.96,15,10,30.34
392,KSFO,2021-11-11,67,54,60.04,0.0,56,49,53.08,8,10,30.29
393,KSFO,2021-11-12,69,54,60.46,0.0,58,51,55.08,12,10,30.25
394,KSFO,2021-11-13,65,55,59.41,0.0,59,52,55.28,12,10,30.2
395,KSFO,2021-11-14,66,55,60.38,0.0,57,51,54.38,12,10,30.17
396,KSFO,2021-11-15,60,55,57.3,0.0,55,52,53.5,17,10,30.13
397,KSFO,2021-11-16,63,53,57.96,0.0,55,50,53.61,17,10,30.13
398,KSFO,2021-11-17,66,49,57.33,0.0,50,35,43.54,6,10,30.08
399,KSFO,2021-11-18,60,51,55.67,0.0,52,46,50.07,12,10,30.12
400,KSFO,2021-11-19,61,54,57.52,0.01,58,50,53.48,15,10,30.15
401,KSFO,2021-11-20,64,51,57.22,0.0,53,45,50.41,14,10,30.22
402,KSFO,2021-11-21,67,49,58.67,0.0,54,38,44.42,18,10,30.23
403,KSFO,2021-11-22,65,48,56.25,0.0,51,43,47.46,7,10,30.17
404,KSFO,2021-11-23,63,48,55.62,0.0,51,45,48.04,16,10,30.1
405,KSFO,2021-11-24,65,47,55.38,0.0,45,23,37.75,8,10,30.26
406,KSFO,2021-11-25,63,48,55.75,0.0,49,35,42.42,8,10,30.37
407,KSFO,2021-11-26,65,50,55.64,0.0,51,40,46.48,16,10,30.29
408,KSFO,2021-11-27,64,49,56.75,0.0,53,39,46.21,7,10,30.16
409,KSFO,2021-11-28,68,51,58.5,0.0,52,44,48.67,8,10,30.24
410,KSFO,2021-11-29,66,52,56.58,0.0,53,46,50.58,16,10,30.2
411,KSFO,2021-11-30,64,50,55.23,0.0,56,47,50.8,7,10,30.16
412,KSFO,2021-12-01,69,51,59.5,0.0,56,45,49.54,9,10,30.12
413,KSFO,2021-12-02,61,50,55.44,0.0,56,48,51.48,17,10,30.13
414,KSFO,2021-12-03,56,53,54.32,0.0,51,47,49.24,8,10,30.14
415,KSFO,2021-12-04,58,53,54.35,0.0,49,46,47.69,17,10,30.26
416,KSFO,2021-12-05,58,51,53.46,0.0,52,48,49.35,17,10,30.28
417,KSFO,2021-12-06,55,50,52.73,0.0,50,47,49.06,8,10,30.18
418,KSFO,2021-12-07,60,52,54.03,0.07,51,47,49.72,17,10,30.04
419,KSFO,2021-12-08,56,51,53.63,0.0,52,48,50.11,14,10,30.06
420,KSFO,2021-12-09,57,46,52.58,0.01,48,38,41.71,23,10,30.1
421,KSFO,2021-12-10,57,43,48.83,0.0,41,32,37.79,12,10,30.25
422,KSFO,2021-12-11,55,41,48.13,0.0,44,35,39.04,12,10,30.24
423,KSFO,2021-12-12,55,48,52.44,0.06,52,40,48.42,20,10,30.05
424,KSFO,2021-12-13,60,46,53.29,1.4,53,41,49.69,33,10,29.81
425,KSFO,2021-12-14,52,44,47.41,2.48,43,35,39.63,22,10,30.1
426,KSFO,2021-12-15,56,45,50.43,0.11,53,39,44.18,33,10,30.2
427,KSFO,2021-12-16,56,49,52.27,0.6,52,42,46.27,18,10,30.2
428,KSFO,2022-10-27,69,48,57.0,0.0,49,35,42.21,15,10,30.07
429,KSFO,2022-10-28,66,49,55.76,0.0,51,34,46.76,23,10,30.21
430,KSFO,2022-10-29,68,49,57.31,0.0,57,43,50.81,21,10,30.25
431,KSFO,2022-10-30,66,53,56.43,0.0,56,49,53.0,24,10,30.16
432,KSFO,2022-10-31,64,51,56.19,0.0,54,47,50.42,16,10,30.03
433,KSFO,2022-11-01,59,52,55.27,0.0,55,45,50.54,28,10,30.01
434,KSFO,2022-11-02,60,50,53.68,0.28,47,40,43.84,18,10,30.11
435,KSFO,2022-11-03,59,45,52.29,0.01,44,34,38.75,15,10,30.28
436,KSFO,2022-11-04,62,47,54.97,0.0,53,38,46.97,15,10,30.37
437,KSFO,2022-11-05,64,54,58.66,0.0,58,51,55.2,14,10,30.26
438,KSFO,2022-11-06,62,53,56.29,0.01,53,39,46.08,22,10,29.96
439,KSFO,2022-11-07,59,50,53.42,0.04,48,41,45.23,23,10,29.9
440,KSFO,2022-11-08,54,48,50.15,0.4,48,41,45.3,21,10,29.81
441,KSFO,2022-11-09,59,47,52.54,0.82,47,42,44.25,15,10,30.26
442,KSFO,2022-11-10,60,45,52.17,0.0,48,40,43.92,15,10,30.3
443,KSFO,2022-11-11,60,44,51.2,0.0,47,41,43.92,13,10,30.19
444,KSFO,2022-11-12,59,49,52.9,0.01,49,41,45.83,24,10,30.14
445,KSFO,2022-11-13,62,46,53.28,0.01,47,35,40.8,17,10,30.18
446,KSFO,2022-11-14,59,43,51.39,0.0,46,38,41.96,8,10,30.19
447,KSFO,2022-11-15,67,46,55.0,0.0,44,33,39.33,14,10,30.29
448,KSFO,2022-11-16,67,44,54.33,0.0,49,27,37.38,16,10,30.37
449,KSFO,2022-11-17,62,44,52.25,0.0,49,37,44.92,18,10,30.3
450,KSFO,2022-11-18,63,45,52.35,0.0,49,38,44.85,12,10,30.14
451,KSFO,2022-11-19,62,48,53.88,0.0,42,27,34.54,13,10,30.22
452,KSFO,2022-11-20,62,44,52.75,0.0,44,34,38.71,7,10,30.28
453,KSFO,2022-11-21,63,42,51.88,0.0,42,34,37.75,6,10,30.22
454,KSFO,2022-11-22,58,44,52.25,0.0,52,36,45.29,18,10,30.2
455,KSFO,2022-11-23,67,47,53.67,0.0,49,43,46.79,14,10,30.21
456,KSFO,2022-11-24,67,48,56.04,0.0,51,38,42.21,10,10,30.26
457,KSFO,2022-11-25,66,46,53.92,0.0,50,33,43.0,9,10,30.31
458,KSFO,2022-11-26,63,46,53.79,0.0,50,41,46.08,15,10,30.21
459,KSFO,2022-11-27,62,44,51.67,0.0,49,39,45.21,16,10,30.14
460,KSFO,2022-11-28,59,48,52.79,0.0,49,40,45.04,28,10,30.02
461,KSFO,2022-11-29,57,43,49.21,0.0,40,32,36.88,14,10,30.07
462,KSFO,2022-11-30,57,41,49.54,0.0,44,36,40.96,12,10,30.02
463,KSFO,2022-12-01,54,46,50.03,0.0,51,38,44.35,21,10,30.09
464,KSFO,2022-12-02,53,38,45.83,0.71,40,35,38.17,15,10,30.19
465,KSFO,2022-12-03,50,45,48.03,0.0,49,40,45.89,7,10,30.06
466,KSFO,2022-12-04,59,46,53.19,0.65,50,45,48.26,13,10,30.09
467,KSFO,2022-12-05,59,51,54.32,0.08,50,45,48.14,15,10,30.04
468,KSFO,2022-12-06,56,47,51.07,0.12,48,43,45.57,9,10,30.12
469,KSFO,2022-12-07,57,42,48.29,0.0,48,40,44.04,10,10,30.28
470,KSFO,2022-12-08,56,42,49.17,0.0,49,40,43.38,17,10,30.3
471,KSFO,2022-12-09,53,43,50.0,0.02,47,41,43.68,15,10,30.22
472,KSFO,2022-12-10,59,48,55.0,0.0,55,43,50.39,33,10,29.95
473,KSFO,2022-12-11,53,46,48.58,1.53,45,41,42.88,18,10,29.83
474,KSFO,2022-12-12,53,42,48.15,0.32,44,39,41.15,18,10,30.03
475,KSFO,2022-12-13,53,39,45.81,0.0,44,37,40.89,13,10,30.21
476,KSFO,2022-12-14,53,39,46.32,0.0,44,38,41.25,7,10,30.27
477,KSFO,2022-12-15,56,44,48.79,0.0,44,36,40.29,13,10,30.22
478,KSFO,2022-12-16,55,40,47.46,0.0,43,38,40.88,12,10,30.21
479,KSFO,2023-10-27,63,50,57.04,0.0,48,42,44.67,21,10,30.13
480,KSFO,2023-10-28,69,50,58.83,0.0,48,30,43.33,18,10,30.15
481,KSFO,2023-10-29,73,54,63.75,0.0,38,21,30.04,20,10,30.19
482,KSFO,2023-10-30,74,50,60.33,0.0,45,34,38.29,12,10,30.2
483,KSFO,2023-10-31,74,52,60.83,0.0,47,35,41.42,5,10,30.16
484,KSFO,2023-11-01,72,51,61.63,0.0,53,38,45.13,10,10,30.11
485,KSFO,2023-11-02,75,54,63.54,0.0,55,40,47.54,14,10,30.12
486,KSFO,2023-11-03,78,59,66.25,0.0,60,46,54.21,16,10,30.11
487,KSFO,2023-11-04,75,60,63.43,0.0,61,54,57.75,21,10,30.1
488,KSFO,2023-11-05,71,60,65.45,0.0,63,54,58.48,16,10,30.03
489,KSFO,2023-11-06,69,60,64.52,0.04,60,53,56.56,13,10,30.01
490,KSFO,2023-11-07,66,57,60.21,0.01,54,48,51.04,23,10,30.18
491,KSFO,2023-11-08,71,50,59.13,0.0,49,37,44.75,16,10,30.26
492,KSFO,2023-11-09,65,48,56.38,0.0,51,37,45.75,17,10,30.23
493,KSFO,2023-11-10,69,50,58.29,0.0,52,29,45.5,15,10,30.14
494,KSFO,2023-11-11,69,52,59.79,0.0,53,41,47.75,14,10,30.2
495,KSFO,2023-11-12,69,51,60.29,0.0,53,43,48.96,10,10,30.06
496,KSFO,2023-11-13,66,54,59.0,0.0,53,48,50.18,14,10,29.99
497,KSFO,2023-11-14,73,57,63.33,0.01,56,49,51.33,16,10,29.98
498,KSFO,2023-11-15,66,59,61.5,0.02,54,46,50.33,15,10,29.88
499,KSFO,2023-11-16,68,58,62.93,0.06,58,54,55.41,9,10,29.97
500,KSFO,2023-11-17,65,57,62.0,0.2,60,55,56.79,14,10,29.94
501,KSFO,2023-11-18,65,56,61.42,0.6,59,46,56.42,26,10,30.22
502,KSFO,2023-11-19,63,52,57.76,0.17,47,40,44.56,17,10,30.37
503,KSFO,2023-11-20,68,53,59.96,0.0,47,30,38.0,18,10,30.24
504,KSFO,2023-11-21,63,48,56.38,0.0,50,38,43.79,7,10,30.37
505,KSFO,2023-11-22,67,48,57.63,0.0,51,38,45.04,10,10,30.27
506,KSFO,2023-11-23,68,54,59.46,0.0,53,33,47.58,17,10,29.99
507,KSFO,2023-11-24,63,53,58.04,0.0,41,26,33.46,20,10,30.04
508,KSFO,2023-11-25,64,48,55.29,0.0,46,31,34.46,13,10,30.14
509,KSFO,2023-11-26,62,48,54.08,0.0,40,33,36.58,7,10,30.15
510,KSFO,2023-11-27,65,46,54.13,0.0,44,35,39.83,7,10,30.14
511,KSFO,2023-11-28,62,46,55.04,0.0,49,36,41.54,7,10,30.15
512,KSFO,2023-11-29,63,53,56.15,0.24,50,44,47.94,13,10,30.03
513,KSFO,2023-11-30,63,54,57.21,0.07,50,43,47.83,23,10,30.08
514,KSFO,2023-12-01,61,50,56.4,0.0,51,40,45.64,18,10,30.2
515,KSFO,2023-12-02,63,55,58.44,0.01,54,51,52.78,12,10,30.27
516,KSFO,2023-12-03,65,57,59.36,0.03,54,51,53.04,10,10,30.32
517,KSFO,2023-12-04,62,52,56.0,0.0,54,48,51.41,13,10,30.27
518,KSFO,2023-12-05,65,53,55.85,0.0,54,48,51.32,7,10,30.22
519,KSFO,2023-12-06,64,50,57.32,0.0,55,46,51.29,23,10,30.17
520,KSFO,2023-12-07,61,51,55.76,0.11,52,43,47.83,17,10,30.24
521,KSFO,2023-12-08,59,45,52.08,0.01,44,38,41.17,16,10,30.3
522,KSFO,2023-12-09,61,45,53.25,0.0,42,31,35.67,10,10,30.35
523,KSFO,2023-12-10,59,45,51.71,0.0,45,35,40.63,8,10,30.34
524,KSFO,2023-12-11,62,44,53.96,0.0,53,37,45.16,17,10,30.13
525,KSFO,2023-12-12,61,51,55.18,0.0,51,47,49.86,15,10,30.02
526,KSFO,2023-12-13,68,47,53.64,0.0,50,37,44.52,8,10,30.1
527,KSFO,2023-12-14,60,47,53.83,0.0,48,42,44.42,8,10,30.2
528,KSFO,2023-12-15,62,49,54.96,0.0,47,40,42.29,9,10,30.18
529,KSFO,2023-12-16,63,48,55.42,0.0,49,38,42.17,9,10,30.12
530,KSFO,2024-10-27,68,57,61.65,0.0,60,51,57.68,16,10,30.12
531,KSFO,2024-10-28,63,53,57.15,0.0,54,47,51.04,24,10,30.07
532,KSFO,2024-10-29,63,49,54.63,0.0,48,42,46.0,16,10,30.06
533,KSFO,2024-10-30,63,46,54.96,0.0,50,44,47.08,17,10,30.16
534,KSFO,2024-10-31,65,51,56.4,0.01,53,46,49.68,17,10,30.15
535,KSFO,2024-11-01,67,50,57.89,0.0,57,46,51.33,14,10,30.1
536,KSFO,2024-11-02,63,55,58.57,0.02,58,48,52.32,21,10,30.04
537,KSFO,2024-11-03,67,53,59.09,0.0,51,43,48.04,24,10,30.11
538,KSFO,2024-11-04,72,52,61.38,0.0,53,32,45.08,17,10,30.19
539,KSFO,2024-11-05,70,52,59.73,0.0,53,36,47.62,20,10,30.14
540,KSFO,2024-11-06,66,55,62.42,0.0,48,29,39.42,28,10,30.09
541,KSFO,2024-11-07,68,52,60.25,0.0,49,27,34.88,9,10,30.18
542,KSFO,2024-11-08,69,49,57.71,0.0,49,28,36.54,13,10,30.18
543,KSFO,2024-11-09,66,48,56.42,0.0,52,30,42.58,15,10,30.05
544,KSFO,2024-11-10,69,48,58.04,0.0,56,43,49.68,13,10,30.03
545,KSFO,2024-11-11,62,54,57.27,0.0,58,51,53.61,18,10,30.17
546,KSFO,2024-11-12,63,51,56.0,0.22,54,45,49.88,12,10,30.24
547,KSFO,2024-11-13,64,47,56.29,0.0,55,45,50.08,16,10,30.15
548,KSFO,2024-11-14,62,52,56.75,0.02,56,45,51.54,21,10,30.1
549,KSFO,2024-11-15,59,50,53.83,0.0,46,39,42.79,17,10,30.02
550,KSFO,2024-11-16,60,45,52.17,0.0,44,30,38.08,12,10,30.11
551,KSFO,2024-11-17,59,46,52.44,0.0,53,38,44.67,5,10,30.09
552,KSEA,2019-10-27,55,39,45.58,0.0,36,27,32.83,15,10,30.02
553,KSEA,2019-10-28,52,36,42.72,0.0,37,29,33.24,10,10,29.87
554,KSEA,2019-10-29,49,38,42.88,0.0,31,-4,5.67,21,10,30.03
555,KSEA,2019-10-30,53,33,42.92,0.0,29,6,20.5,14,10,29.97
556,KSEA,2019-10-31,52,36,43.29,0.0,35,25,29.79,9,10,29.94
557,KSEA,2019-11-01,56,39,46.0,0.0,40,30,35.54,15,10,30.0
558,KSEA,2019-11-02,57,42,48.25,0.0,41,36,37.88,14,10,29.89
559,KSEA,2019-11-03,56,40,47.64,0.0,44,36,40.32,9,10,29.77
560,KSEA,2019-11-04,57,43,49.07,0.0,44,40,42.11,10,10,29.76
561,KSEA,2019-11-05,56,41,45.53,0.0,45,39,41.39,15,10,29.74
562,KSEA,2019-11-06,54,44,48.07,0.0,43,41,42.0,12,10,29.81
563,KSEA,2019-11-07,56,38,44.67,0.0,44,36,39.5,7,10,29.76
564,KSEA,2019-11-08,57,39,45.58,0.0,44,36,40.42,9,10,29.74
565,KSEA,2019-11-09,53,48,50.59,0.04,49,43,47.26,13,10,29.77
566,KSEA,2019-11-10,54,49,51.18,0.28,50,46,48.44,12,10,29.86
567,KSEA,2019-11-11,60,46,50.16,0.0,46,40,44.31,9,10,29.86
568,KSEA,2019-11-12,53,47,50.17,0.0,49,42,46.26,8,10,29.71
569,KSEA,2019-11-13,55,47,50.84,0.25,49,44,46.67,15,10,29.71
570,KSEA,2019-11-14,54,44,48.88,0.0,47,41,44.68,12,10,29.56
571,KSEA,2019-11-15,58,46,51.59,0.0,51,41,46.47,20,10,29.8
572,KSEA,2019-11-16,53,47,50.66,0.19,48,41,45.26,9,10,29.85
573,KSEA,2019-11-17,57,51,53.83,0.02,53,48,50.17,21,10,29.74
574,KSEA,2019-11-18,51,49,50.16,0.08,48,44,46.88,12,10,29.71
575,KSEA,2019-11-19,51,46,48.82,0.5,47,39,43.82,17,10,29.63
576,KSEA,2019-11-20,50,39,43.84,0.15,40,35,37.23,16,10,29.7
577,KSEA,2019-11-21,44,34,38.74,0.0,38,32,35.53,10,10,29.65
578,KSEA,2019-11-22,45,34,38.06,0.0,38,32,35.32,12,7,29.86
579,KSEA,2019-11-23,52,35,43.23,0.0,44,32,36.86,22,10,29.89
580,KSEA,2019-11-24,51,45,48.3,0.1,47,38,42.0,18,10,29.81
581,KSEA,2019-11-25,47,38,42.92,0.04,39,33,36.83,12,10,29.69
582,KSEA,2019-11-26,46,38,40.06,0.06,34,21,30.61,15,10,29.58
583,KSEA,2019-11-27,47,36,40.88,0.0,23,17,20.63,20,10,29.29
584,KSEA,2019-11-28,44,33,37.17,0.0,24,21,22.08,15,10,29.43
585,KSEA,2019-11-29,42,31,35.25,0.0,25,20,22.17,13,10,29.48
586,KSEA,2019-11-30,47,27,37.24,0.0,28,15,20.64,14,10,29.6
587,KSEA,2019-12-01,45,39,42.67,0.0,34,16,27.33,13,10,29.57
588,KSEA,2019-12-02,50,38,44.58,0.02,40,32,36.71,6,10,29.68
589,KSEA,2019-12-03,52,45,48.25,0.0,43,39,40.54,13,10,29.68
590,KSEA,2019-12-04,50,45,48.09,0.0,46,41,44.18,10,10,29.49
591,KSEA,2019-12-05,51,45,46.9,0.03,44,41,42.1,12,10,29.58
592,KSEA,2019-12-06,56,44,49.38,0.0,45,37,41.38,9,10,29.48
593,KSEA,2019-12-07,50,47,48.95,0.17,47,43,45.45,13,10,29.39
594,KSEA,2019-12-08,51,45,48.46,0.12,46,43,44.84,8,10,29.78
595,KSEA,2019-12-09,46,40,43.91,0.03,43,37,40.23,7,10,29.8
596,KSEA,2019-12-10,45,39,42.11,0.0,42,37,39.17,10,10,29.7
597,KSEA,2019-12-11,49,45,46.43,0.13,45,41,42.57,16,10,29.6
598,KSEA,2019-12-12,50,45,47.79,0.54,45,40,42.24,21,10,29.6
599,KSEA,2019-12-13,49,44,45.97,0.23,41,38,39.97,20,10,29.63
600,KSEA,2019-12-14,45,41,42.9,0.0,41,37,39.24,8,10,29.56
601,KSEA,2019-12-15,43,39,40.58,0.13,38,34,36.0,8,10,29.84
602,KSEA,2019-12-16,46,38,42.15,0.06,39,30,34.3,13,10,29.88
603,KSEA,2020-10-27,57,45,48.85,0.0,42,37,40.22,9,10,29.98
604,KSEA,2020-10-28,55,46,51.22,0.0,51,41,45.62,9,10,29.83
605,KSEA,2020-10-29,59,49,53.64,0.02,51,45,49.06,10,10,29.73
606,KSEA,2020-10-30,59,48,53.65,0.0,50,39,44.12,23,10,29.84
607,KSEA,2020-10-31,57,42,48.25,0.04,43,38,40.33,13,10,29.95
608,KSEA,2020-11-01,59,42,49.24,0.0,44,39,41.52,15,10,29.82
609,KSEA,2020-11-02,65,42,52.75,0.0,45,38,41.67,9,10,29.69
610,KSEA,2020-11-03,58,46,51.83,0.0,56,44,49.85,10,10,29.47
611,KSEA,2020-11-04,66,59,61.24,0.94,57,54,55.97,26,10,29.59
612,KSEA,2020-11-05,60,46,52.09,0.2,56,41,48.44,22,10,29.65
613,KSEA,2020-11-06,50,41,46.54,0.26,43,35,38.81,20,10,29.42
614,KSEA,2020-11-07,43,36,40.63,0.0,39,34,36.25,17,10,29.37
615,KSEA,2020-11-09,43,34,39.89,0.0,37,28,32.89,17,10,29.75
616,KSEA,2020-11-10,46,39,43.18,0.06,42,34,39.12,17,10,29.61
617,KSEA,2020-11-11,46,39,42.21,0.0,36,34,35.08,8,10,29.72
618,KSEA,2020-11-12,49,40,44.0,0.0,41,33,36.82,16,10,29.66
619,KSEA,2020-11-13,51,43,46.9,0.56,46,35,40.13,23,10,29.4
620,KSEA,2020-11-14,48,42,44.29,0.31,43,35,38.45,17,10,29.62
621,KSEA,2020-11-15,52,47,48.7,0.62,46,42,43.97,18,10,29.67
622,KSEA,2020-11-16,50,46,47.0,0.14,47,43,44.74,12,10,29.67
623,KSEA,2020-11-17,61,47,52.14,0.49,50,41,45.72,29,10,29.21
624,KSEA,2020-11-18,48,45,46.33,0.56,46,39,42.06,23,10,29.42
625,KSEA,2020-11-19,47,43,45.09,0.36,43,39,40.56,18,10,29.93
626,KSEA,2020-11-20,50,44,47.15,0.17,44,40,41.63,13,10,29.98
627,KSEA,2020-11-21,53,42,47.21,0.01,45,39,42.29,8,10,30.0
628,KSEA,2020-11-22,45,36,41.5,0.01,41,35,38.69,12,10,29.67
629,KSEA,2020-11-23,47,42,44.57,0.11,43,39,40.97,17,10,29.7
630,KSEA,2020-11-24,52,43,46.55,0.12,45,37,41.05,20,10,29.68
631,KSEA,2020-11-25,48,43,45.13,0.13,43,39,40.89,15,10,29.84
632,KSEA,2020-11-26,50,43,45.98,0.03,44,40,42.44,13,10,29.97
633,KSEA,2020-11-27,50,45,46.96,0.0,41,38,39.3,15,10,29.89
634,KSEA,2020-11-28,47,37,44.42,0.02,44,36,42.16,9,10,29.91
635,KSEA,2020-11-29,44,31,37.34,0.0,42,30,35.87,7,10,29.86
636,KSEA,2020-11-30,51,41,45.5,0.16,43,35,38.97,23,10,30.04
637,KSEA,2020-12-01,48,36,41.54,0.27,37,33,35.62,16,10,30.13
638,KSEA,2020-12-02,59,39,46.67,0.0,37,26,31.25,15,10,29.88
639,KSEA,2020-12-03,49,37,44.63,0.0,38,29,34.63,9,10,29.98
640,KSEA,2020-12-04,54,38,44.92,0.0,41,32,36.21,9,10,30.02
641,KSEA,2020-12-05,57,37,45.81,0.0,39,27,35.3,20,10,29.75
642,KSEA,2020-12-06,54,43,48.81,0.0,47,34,43.48,15,10,30.02
643,KSEA,2020-12-07,52,43,47.2,0.03,44,40,41.8,10,10,29.93
644,KSEA,2020-12-08,51,48,49.03,0.03,49,42,47.06,15,9,29.72
645,KSEA,2020-12-09,49,41,46.95,0.78,46,39,43.97,12,10,29.86
646,KSEA,2020-12-10,44,37,39.97,0.09,41,36,37.82,15,10,29.79
647,KSEA,2020-12-11,46,37,40.89,0.04,38,34,36.92,15,10,29.67
648,KSEA,2020-12-12,44,32,37.31,0.0,35,25,32.64,12,10,29.78
649,KSEA,2020-12-13,45,40,42.25,0.05,41,30,37.04,15,10,29.62
650,KSEA,2020-12-14,50,43,45.35,0.24,43,36,40.91,15,10,29.79
651,KSEA,2020-12-15,48,42,45.13,0.01,45,35,41.74,20,10,29.68
652,KSEA,2020-12-16,50,46,47.16,0.52,46,41,43.32,26,10,29.67
653,KSEA,2021-10-27,54,47,49.67,0.36,47,41,44.96,18,10,29.8
654,KSEA,2021-10-28,60,47,54.63,0.23,59,45,53.22,18,10,29.7
655,KSEA,2021-10-29,51,40,47.78,2.25,47,35,44.24,13,10,29.77
656,KSEA,2021-10-30,53,39,45.04,0.2,37,32,35.08,22,10,29.75
657,KSEA,2021-10-31,58,43,51.09,0.0,36,21,30.43,13,10,29.58
658,KSEA,2021-11-01,57,43,49.0,0.0,46,21,36.7,15,10,29.64
659,KSEA,2021-11-02,51,45,48.26,0.14,48,42,45.13,17,10,29.71
660,KSEA,2021-11-03,61,49,53.58,0.23,52,43,47.38,15,10,29.68
